title,category,location,price_numeric,is_bungalow,is_villa,is_apartment,is_duplex,is_house,is_land,has_parking,has_garden,has_bhk,is_furnished,is_modern,is_luxury,is_commercial,is_urgent
Semi commercial house for sale at Boudha ,House,"Bouddha, Kathmandu",80000000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
Bungalow on sale in Sitapaila Colony,House,"Sitapaila, Kathmandu",26500000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Semi-Bungalow on sale at Bansbari, Budhanilkantha",House,"Bansbari, Kathmandu",37000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
House on sale in Bafal,House,"Bafal, Kathmandu",20300000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for rent at Chappalkarkhana,House,"Chappal karkhana, Kathmandu",35000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"House on sale at Hepali, Golfutar",House,"Hepali Height, Kathmandu",43000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House on sale at Hepali Height,House,"Dhapasi, Kathmandu",22000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Semi-Bungalow on sale at Bhaisepati,House,"Bhaisepati, Lalitpur",29000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Bungalow on sale at Sitapaila, Ramkot",House,"Ramkot, Kathmandu",23000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Commercial house on sale at Samakhusi,House,"Samakhusi, Kathmandu",52000000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
Semi-Bungalow on sale at Lainchaur,House,"Lainchaur, Kathmandu",55000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Semi-Bungalow on sale at Naxal,House,"Naxal, Kathmandu",76000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Semi-Bungalow on sale at Naxal,House,"Naxal, Kathmandu",38000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"House on sale at Kalanki, Syuchatar",House,"Syuchatar, Kathmandu",32000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Bungalow on sale at Dhapasi,House,"Dhapasi, Kathmandu",32000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Villa on sale at Swoyambhu,House,"Ichangu Narayan, Kathmandu",29000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Bungalow on sale at Kupandol,House,"Kupandole, Lalitpur",150000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"House on sale at Nakhipot, Lalitpur",House,"Nakhipot, Lalitpur",21500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Sanepa, Lalitpur",House,"Sanepa, Lalitpur",58000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House on sale at Dhapasi,House,"Dhapasi, Kathmandu",31000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House on sale in Battisputali,House,"Battisputali, Kathmandu",51000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for sale in Budhanilkantha,House,"Budhanilkantha, Kathmandu",23500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House on sale at Maitidevi,House,"Maitidevi, Kathmandu",46500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Kalanki, Bafal",House,"Bafal, Kathmandu",28000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Kalanki, Syuchatar",House,"Kalanki, Kathmandu",25000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Chappal Karkhana, Chakrapath",House,"Chappal karkhana, Kathmandu",32000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Chandol, Baluwatar",House,"Chandol, Kathmandu",34000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House on sale at Samakhusi,House,"Samakhusi, Kathmandu",32000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"A new house for sale in Golfutar, Budhanilkantha ",House,"Golfutar, Kathmandu",32500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Bungalow for sale at Budhanilkantha,House,"Budhanilkantha, Kathmandu",48000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Bungalow on sale Mahadevtar height, Samakhusi",House,"Samakhusi, Kathmandu",25000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
House for sale at Sukedhara,House,"Sukedhara, Kathmandu",42500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for sale at Budhanilkantha,House,"Budhanilkantha, Kathmandu",67500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for rent/sale at Hattigauda,House,"Hattigaunda, Kathmandu",54000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Bungalow on sale Budhanilkantha,House,"Budhanilkantha, Kathmandu",95000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
House for sale at Chappalkarkhana,House,"Chappal karkhana, Kathmandu",32000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for sale at Samakhusi,House,"Samakhusi, Kathmandu",32000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Thapathali, Kathmandu",House,"Thapathali, Kathmandu",69000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House on sale at Bhaisepati,House,"Bhaisepati, Lalitpur",28000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale at Kantipur Colony, Nakhipot",House,"Nakhipot, Lalitpur",23000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale at Banasthali, Ranibaan",House,"Banasthali, Kathmandu",45000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for sale at Khumaltar,House,"Satdobato, Lalitpur",45000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Bungalow for sale at Sanepa,House,"Sanepa, Lalitpur",120000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
House for sale at Sanepa ,House,"Sanepa, Lalitpur",75000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for sale at Hattiban,House,"Hattiban, Lalitpur",100000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for sale at Jawalakhel,House,"Jawalakhel, Lalitpur",36000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for sale at Khumaltar,House,"Hattiban, Lalitpur",30000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House on sale near Deuba Niwas,House,"Budhanilkantha, Kathmandu",45000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House on sale at Dhapasi,House,"Dhapasi, Kathmandu",32000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Naxal, Bhatbhateni",House,"Naxal, Kathmandu",95000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Golfutar, Hepali",House,"Hepali Height, Kathmandu",34000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale at Naxal, Bhatbhateni",House,"Naxal, Kathmandu",38000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Bungalow on sale at Budhanilkantha height,House,"Budhanilkantha, Kathmandu",45000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"House on sale at Gongabu, Ranibari",House,"Gongabu, Kathmandu",80000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House on sale at Sukedhara Chowk,House,"Sukedhara, Kathmandu",105000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Golfutar, Hepali",House,"Hepali Height, Kathmandu",32000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for sale at Budhanilkantha,House,"Budhanilkantha, Kathmandu",105000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House on sale at Pasikot,House,"Pasikot, Kathmandu",55000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for sale at Budhanilkantha,House,"Budhanilkantha, Kathmandu",70000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale at Budhanilkantha, Rudreshwor",House,"Budhanilkantha, Kathmandu",57000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on rent at Kupondole, Lalitpur",House,"Kupandole, Lalitpur",52000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"House for sale at Nakhu, Lalitpur",House,"Nakkhu, Lalitpur",25000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for rent in Bakhundole(Kupondole),House,"Kupandole, Lalitpur",25000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"House for sale at Hattiban, Lalitpur",House,"Hattiban, Lalitpur",35000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Nakhudole, Bhaisepati",House,"Bhaisepati, Lalitpur",25000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Bungalow on sale at Bhaisepati,House,"Bhaisepati, Lalitpur",24500000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"House on sale at Lalitpur, Nakhipot",House,"Nakhipot, Lalitpur",21500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Sorhakhutte, Manang gate",House,"Sorhakhutte, Kathmandu",37000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Modern style bungalow on sale at Bhaisepati,House,"Bhaisepati, Lalitpur",37500000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"House on sale at Bhaisepati, near Vinayak colony",House,"Bhaisepati, Lalitpur",27500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House on sale at Hattiban, Lalitpur",House,"Hattiban, Lalitpur",28000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3 storey house at Gurjudhara, Matatirtha is up for sale",House,"Kalanki, Kathmandu",18000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3.5 storey house at Dhapasi for sale,House,"Basundhara, Kathmandu",37000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
New House near (1KM) Gwarko height ,House,"Imadol, Lalitpur",21500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A 14 Ropani Villa on Rent at Budhanilkantha,House,"Budhanilkantha, Kathmandu",77000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Flat system house for sale at Samakhushi Kathmandu!,House,"Samakhushi chowk, Kathmandu",35000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
Modern House For Sale @ Maligaun Kathmandu,House,"Maligaon, Kathmandu",65000000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
 A Bungalow on sale at Banasthali Kathmandu,House,"Banasthali, Kathmandu",100000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"House for SALE at Kusunti, Lalitpur",House,"Kusunti, Lalitpur",42500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Sitapaila House Is On Sale,House,"Sitapaila,  Kathmandu",22000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Chandragiri,Balambu House Is On Sale",House," Balambu,  Kathmandu",22500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Rai Chowk House on Sale,House,"Rai Chowk,  Kathmandu",25000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Lalitpur,Sainbu House Is On Sale",House,"Sainbu,  Lalitpur",35000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Aadheshwor House Is On Sale,House,"Sitapaila,  Kathmandu",30000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Ramkot Near Padma Colony House Is On Sale,House," Ramkot,  Kathmandu",26000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Swoyambhu , Karkhana Chowk House Is On Salw",House," Karkhana Chowk,  Swoyambhu ",38000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Sitapaila, 2 Crore House",House," Sitapaila,  Kathmandu",22000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Towkhel House On Sale,House," Sitapaila,  Kathmandu",20000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Sitapaila Near Civil Home House Is On Sale,House,"Civil Home,  Sitapaila",27500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Sitapaila , Banglamukhi House Is On Sale",House," Sitapaila,  Kathmandu",35000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Thankot House,House," Thankot,  Kathmandu",22000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Thankot Near To High Vision Colony House On Sale,House," Thankot,  Kathmandu",18500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Thankot Near To High Vision Colony House On Sale,House," Thankot,  Kathmandu",11500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Thankot Near To High Vision Colony House On Sale,House," Thankot,  Kathmandu",17000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Kathmandu,Sanobharyang Bungalow On Sale",House,"Sanobharyang,  Kathmandu ",31000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Sitapaila,Syuchatar House On Sale",House," Sitapaila,  Kathmandu",23500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Kathmandu,Budhanilkanta,Italitar House On Sale",House,"Budhanilkanta,  Kathmandu",120000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Bafal House On Sale,House,"Bafal,  Kathmandu",45000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Imadol,Gwarkhu House On Sale",House," IMADOL,  LALITPUR",31500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Sitapaila,Sita Homes House On Sale",House,"Sitapaila,  Kathmandu",30000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Baniyatar House On Sale,House," Baniyatar,  Kathmandu",60000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Towkhel House On Sale,House,"Towkhel,  Kathmandu",25500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Kimdol House On Sale,House," Kimdol,  Kathmandu",61500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Dallu House On Sale,House," Dallu,  Kathmandu",50000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Sitapaila, Sita Home Colony House Is On Sale",House," Sitapaila,  Kathmandu",38500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Sano Bharayang House on Sale,House," SANOBHARYANG,  KATHMANDU",36000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Brand New Bafal House on Best Price,House," BAFAL,  KATHMANDU",28500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Chamati New House on Sell,House," Chamati,  Kathmandu",35500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Sitapaila Brand New House on Sale,House," Sitapaila,  Kathmandu",55000000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
House on Sale on Sitapaila,House," Sitapaila,  Kathmandu",42500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for sale in Swayambhu,House," Swayambhu,  Kathmandu",27000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Sitapaila Brand New Home on Sale,House," Sitapaila,  Kathmandu",22500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Ramkot-Mahankal New House,House," Ramkot,  Kathmandu",28500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Kalimati, Tankeshwor House and Land Sale",House," Kalimati,  Kathmandu",38000000.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
Padma Colony House Sale,House," Ramkot,  Kathmandu",42000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Gongabu House for Sale,House," Gongabu,  Kathmandu",24500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Lalitpur/ Sangam Basti House On Sale,House," Sangam Basti,  Lalitpur",68000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Residential House at Golfutar / Bansbari,House," Bansbari,  Kathmandu",45000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bansbari Semi-Bungalow,House," Budhanilkantha,  Kathmandu",80000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sanobharyang Brand New House,House," Nagarjung,  Kathmandu",29900000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Halchowk House,House," Nagarjung,  Kathmandu",37500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bafal House for Sale,House," Nagarjung,  Kathmandu",325000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Dallu House On Sale,House," Dallu,  Kathmandu",28500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RANIBAN HOUSE FOR SALE,House," NAGARJUNG,  KATHMANDU",60000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Thulo Bharayang House on Sale,House," Thulo Bharayang,  Kathmandu",41500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SANOBHARYANG HOUSE FOR SALE,House," NAGARJUNG,  KATHMANDU",31500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RADHA KRISHNA MANDIR HOUSE ON SALE,House," RADHA KRISHNA,  KATHMANDU",26500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Sano Bharayang House,House," Sano Bhanrayang,  Kathmandu",37500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BUDDHA CHOWK PROPERTY,House,"BUDDHA CHOWK,  KATHMANDU",22500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sano Bharayang, Tin Ghare House on Sale",House," Sano bharayang,  Kathmandu",26000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CHAMATI PROPERTY FOR SALE,House," CHAMATI,  KATHMANDU",29500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Swoyambhu House on Sale,House," Swoyambhu,  Kathmandu",33500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RANIBAN SUNRISE PROPERTY,House," NAGARJUNG,  KATHMANDU",30000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SITAPAILA-4 PROPERTY FOR SALE,House," SITAPAILA,  KATHMANDU",38500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMADOL PROPERTY FOR SALE,House," LALITPUR,  IMADOL",27500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMADOL HOUSE FOR SALE,House," IMADOL,  LALITPUR",27500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
IMADOL SHEETAL HEIGHT HOUSE,House," IMADOL,  LALITPUR",34500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SANOBHARYANG HOUSE FOR SALE,House," SANOBHARYANG,  KATHMANDU",49000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CHAMATI HOUSE FOR SALE,House," CHAMATI,  KATHMANDU",27000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SORAKHUTTE-16 HOUSE ON SALE,House," SORAKHUTTE,  KATHMANDU",25000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House for sale,House," Imadol,  lalitpur",27500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Bhaisepati, Wai Wai Chowk House on Sale",House," Bhaisepati,  Kathmandu",38000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Sitapaila House on Sale,House," Sitapaila,  Kathmandu",39000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LAZIMPAT PROPERTY ON SALE,House," LAZIMPAT,  KATHMANDU",15500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BANESHWOR-10 HOUSE ON SALE,House," BANESHWOR,  KATHMANDU",33000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Chyasindol, Tokha House on Sale",House," Budhanilkantha,  Kathmandu",14500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Dhapasi Height Bungalow,House," Dhapasi Height,  Kathmandu",127500000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hattiban Tradtion Fusion Home,House," Hattiban,  Lalitpur",21500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sitapaila House Sale,House," Sitapaila,  Kathmandu",28500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Tahachal Brand New Houses,House,"Bafal,  Kathmandu",41000000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Dallu House Sale,House," Dallu,  Kathmandu",47000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Sano Bharayang Family House,House,"Nagarjung,  Kathmandu",25500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sano Bharayang House,House," Nagarjung,  Kathmandu",32000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHANDRAGIRI-6 / RADHAKRISHNA HOUSE ON SALE,House," CHANDRAGIRI,  KATHMANDU",26500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CHANDRAGIRI-6 / RADHAKRISHNA HOUSE ON SALE,House," CHANDRAGIRI,  KATHMANDU",23500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CHAMATI HOUSE ON SALE,House," CHAMATI,  KATHMANDU",26500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SANOBHARYANG RESIDENTAL HOME FOR SALE,House," SANOBHARYANG,  KATHMANDU",39800000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
DHAPAKHEL / GAURIGAUN HOUSE ON SALE,House," HATTIBAN,  LALITPUR",34000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BHAKTAPUR/ KAUSHALTAR House On Sale,House," KAUSHALTAR,  BHAKTAPUR",32000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Syuchatar Brand New Home,House," Syuchatar,  Kathmandu",39500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
New Adheshwor House On Sale,House," Sitapaila,  Kathmandu",28500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Sitapaila, Adheshwor House On Sale",House," Sitapaila,  Kathmandu",26000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Dhungedhara/Sano-Bharyang House On Sale,House," Sano-Bharyang,  Kathmandu",30000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Satungal House On Sale,House," Satungal,  Kathmandu",19500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Satungal House On Sale,House," Satungal,  Kathmandu",18500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Naikap House On Sale,House," Naicap,  Kathmandu",46500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Nakhu House on Sale,House," Bhaisepati,  Lalitpur",29000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
House on sale,House,"Gokarneswhor,  Kathmandu",35000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Hattiban House on Sale,House," Hattiban,  Lalitpur",21500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"House for sale -Thaiba,Godamchaur(6.2kmFromSatdobato)",House," Godamchaur,  Lalitpur",29000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Nagarjung House on Sale,House,"Sano Bharayang,  Kathmandu",22500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Two Raniban House On Sale,House,"Raniban,  Kathmandu",32000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Sitapaila House On Sale,House," Sitapaila,  Kathmandu",28500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Saranpur House on Sale,House," Sitapaila,  Kathmandu",55000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Kohinoor House for Sale,House," Bafal,  Kathmandu",40000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Kuleshwor House& Land on Sale,House,"Kuleshwor,  Kathmandu",75000000.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
Dahachok House for Sale,House," Chandagiri,  Kathmandu",27000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Bhaisepati House on Sale,House," Bhaisepati,  Lalitpur",60000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Bhaisepati House for Sale,House," Bhaisepati,  Lalitpur",37500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Imadol New House on Sale,House," Imadol,  Lalitpur",28500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Sitapaila Bungalow on Sale,House," Sitapaila,  Kathmandu",60000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Buddha Chowk House On Sale,House," Nagarjung,  Kathmandu",31000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Rai Chowk House on Sale,House," Nagarjung,  Karhmandu",27500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Bafal House for Sale,House," Bafal,  Kathmandu",28500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SItapaila House on Sale,House," Sitapaila,  Kathmandu",22000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Bafal Brand New House,House," Bafal,  Kathmandu",28500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Bhimdhunga House,House," Nagarjung,  Kathmndu",20500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sitapaila House,House," Nagarjung,  Kathmandu",18000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SItapaila 6 Plots House on sale,House," Sitapaila,  Kathmandu",35000000.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
Nakhu House,House," Nakhu,  Lalitpur",39000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ekdhara House,House," Nagarjung-3,  Kathmandu",47000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sitapaila Bungalow,House," Sitapaila,  Kathmandu",50000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Banglow House for Sale,House," Sitapaila,  Kathmandu",37500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Residential House For Sale.,House," Ramkot,  Kathmandu",24000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Dallu House,House," Dallu,  Kathmandu",29500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Upper Bhangal Bungalow,House," Budhanilkantha,  Kathmandu",125000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential Bungalow For Sale.,House," Sita-paila,  Kathmandu",33500000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Brand New House For Sale.,House," Sitapaila-5,  Kathmandu",29000000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Brand New House For Sale.,House," Bafal,  Kathmandu",28500000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Residential House For Sale.,House," Lolang,  Kathmandu",18500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Residential House For Sale.,House," Thulo bharyang,  Kathmandu",28000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Thulo Bharayang House,House," Thulo Bharayang,  Kathmandu",32500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ramkot House,House," Ramkot,  Kathmandu",30500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sangam Semi-Commercial House,House," Tarkeshwor,  Kathmandu",36000000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Residential Bungalow For Sale.,House," Sitapaila,  Kathmandu",26500000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Sano Bharayang House,House," Sano bharyang,  Kathmandu",43000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
