title,location,district_clean,category,price_numeric,land_area_sqft,bedrooms,bathrooms,price_per_sqft,bed_bath_ratio,is_bungalow,is_villa,mentions_bhk,source,tokens,tokens_text,num_tokens
Land for Sale - Rs 9 Crore 80 Lakh 7000000,"Hadigaun  Kathmandu Metropolis, Kathmandu",Kathmandu,Land,98000000.0,4791.5,5.0,4.0,20452.885317750184,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '80', 'lakh', '7000000']",land sale r crore 80 lakh 7000000,7
Land for Sale - Rs 13 Crore,"gwarko  Kathmandu Metropolis, Kathmandu",Kathmandu,Land,130000000.0,3764.75,5.0,4.0,34530.84534165615,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '13', 'crore']",land sale r 13 crore,5
Land for Sale - Rs 1 Crore 96 Lakh 4900000,"Nagarjun  Kathmandu Metropolis, Kathmandu",Kathmandu,Land,19600000.0,1369.0,5.0,4.0,14317.019722425128,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '96', 'lakh', '4900000']",land sale r crore 96 lakh 4900000,7
Land for Sale - Rs 1 Crore 88 Lakh 42 Thousand 600,"Sarangkot  Pokhara Metropolis, Kaski",Pokhara,Land,18842000.0,76230.0,5.0,4.0,247.1730289912108,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '88', 'lakh', '42', 'thousand', '600']",land sale r crore 88 lakh 42 thousand 600,9
Land for Sale - Rs 12 Crore,"Bishalnagar  Kathmandu Metropolis, Kathmandu",Kathmandu,Land,120000000.0,5133.75,5.0,4.0,23374.72607742878,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '12', 'crore']",land sale r 12 crore,5
Land for Sale - Rs 28 Crore 52 Lakh 9200000,"sanepa  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,285200000.0,10609.75,5.0,4.0,26880.934989043097,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '28', 'crore', '52', 'lakh', '9200000']",land sale r 28 crore 52 lakh 9200000,8
Land for Sale - Rs 21 Crore 10500000,"Bishalnagar  Kathmandu Metropolis, Kathmandu",Kathmandu,Land,210000000.0,7187.25,5.0,4.0,29218.407596785975,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '21', 'crore', '10500000']",land sale r 21 crore 10500000,6
Land for Sale - Rs 3 Crore 15 Lakh,"Chunikhel  Kathmandu Metropolis, Kathmandu",Kathmandu,Land,31500000.0,1112.31,5.0,4.0,28319.443320657017,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '15', 'lakh']",land sale r crore 15 lakh,6
Land for Sale - Rs 37 Lakh Per Aana,"Tikathali  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,16649945.945945945,1540.12,5.0,4.0,10810.81081081081,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '37', 'lakh', 'per', 'aana']",land sale r 37 lakh per aana,7
Land for Sale - Rs 32 Lakh Per Aana,"Tikathali  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,8799929.875821767,941.18,5.0,4.0,9349.890430971513,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '32', 'lakh', 'per', 'aana']",land sale r 32 lakh per aana,7
Land for Sale - Rs 3 Crore 65 Lakh,"Bhaisepati  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,36500000.0,1369.0,5.0,4.0,26661.7969320672,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '65', 'lakh']",land sale r crore 65 lakh,6
Land for Sale - Rs 1 Crore 10 Lakh,"Chauthe 14 Pokhara Metropolis, Kaski",Pokhara,Land,11000000.0,1369.0,5.0,4.0,8035.062089116143,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '10', 'lakh']",land sale r crore 10 lakh,6
Land for Sale - Rs 4 Crore,"Galfutar  Budhanilkantha, Kathmandu",Kathmandu,Land,40000000.0,1540.12,5.0,4.0,25972.002181648186,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore']",land sale r crore,4
Land for Sale - Rs 5 Crore,"Sonakothi  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,50000000.0,2074.89,5.0,4.0,24097.663008641422,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore']",land sale r crore,4
Land for Sale - Rs 3 Crore 25 Lakh,"Bhaisepati  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,32500000.0,1540.12,5.0,4.0,21102.251772589152,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '25', 'lakh']",land sale r crore 25 lakh,6
Land for Sale - Rs 60 Lakh,"Tikathali 7 Lalitpur Metropolis, Lalitpur",Lalitpur,Land,6000000.0,1369.0,5.0,4.0,4382.7611395178965,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '60', 'lakh']",land sale r 60 lakh,5
Land for Sale - Rs 38 Lakh Per Aana,"Tikathali  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,17099944.485025566,1540.12,5.0,4.0,11102.994886778672,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '38', 'lakh', 'per', 'aana']",land sale r 38 lakh per aana,7
Land for Sale - Rs 3 Crore 70 Lakh,"Bhaisepati  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,37000000.0,1625.68,5.0,4.0,22759.70670734708,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '70', 'lakh']",land sale r crore 70 lakh,6
Land for Sale - Rs 34 Lakh Per Aana,"Lubhu   Lalitpur Metropolis, Lalitpur",Lalitpur,Land,13600000.0,1369.0,5.0,4.0,9934.258582907232,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '34', 'lakh', 'per', 'aana']",land sale r 34 lakh per aana,7
Land for Sale - Rs 1 Crore 75 Lakh,"Mulpani  Kageshwori Manohara, Kathmandu",Kathmandu,Land,17500000.0,1112.31,5.0,4.0,15733.024067031674,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '75', 'lakh']",land sale r crore 75 lakh,6
Land for Sale - Rs 3 Crore 25 Lakh,"kusunti  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,32500000.0,1197.88,5.0,4.0,27131.26523524894,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '25', 'lakh']",land sale r crore 25 lakh,6
Land for Sale - Rs 37 Lakh 50 Thousand Per Aana,"Lubhu  Mahalaxmi, Lalitpur",Lalitpur,Land,33750000.0,3080.25,5.0,4.0,10956.90284879474,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '37', 'lakh', '50', 'thousand', 'per', 'aana']",land sale r 37 lakh 50 thousand per aana,9
Land for Sale - Rs 7 Crore 60 Lakh,"Buaddhanilkanth  Kathmandu Metropolis, Kathmandu",Kathmandu,Land,76000000.0,2738.0,5.0,4.0,27757.487216946676,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '60', 'lakh']",land sale r crore 60 lakh,6
Land for Sale - Rs 27 Lakh Per Aana,"Tikathali 6 Mahalaxmi, Lalitpur",Lalitpur,Land,13500000.0,1711.25,5.0,4.0,7888.970051132213,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '27', 'lakh', 'per', 'aana']",land sale r 27 lakh per aana,7
Land for Sale - Rs 3 Crore 35 Lakh,"buddhanilkanth  Kathmandu Metropolis, Kathmandu",Kathmandu,Land,33500000.0,1454.56,5.0,4.0,23031.019689803103,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '35', 'lakh']",land sale r crore 35 lakh,6
Land for Sale - Rs 48 Lakh Per Aana,"Hattiban  Select Municipality, Lalitpur",Lalitpur,Land,28800000.0,2053.5,5.0,4.0,14024.835646457268,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '48', 'lakh', 'per', 'aana']",land sale r 48 lakh per aana,7
Land for Sale - Rs 3 Crore 25 Lakh,"buddhanilkanth  Kathmandu Metropolis, Kathmandu",Kathmandu,Land,32500000.0,1369.0,5.0,4.0,23739.956172388604,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '25', 'lakh']",land sale r crore 25 lakh,6
Land for Sale - Rs 2 Crore 75 Lakh,"Tikathali  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,27500000.0,1197.88,5.0,4.0,22957.224429826023,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '75', 'lakh']",land sale r crore 75 lakh,6
Land for Sale - Rs 3 Crore 90 Lakh,"Dhapakhel  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,39000000.0,1369.0,5.0,4.0,28487.94740686633,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '90', 'lakh']",land sale r crore 90 lakh,6
Land for Sale - Rs 40 Lakh Per Aana,"hattiban dhapakhel  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,16000000.0,1369.0,5.0,4.0,11687.36303871439,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', '40', 'lakh', 'per', 'aana']",land sale r 40 lakh per aana,7
Land for Sale - Rs 3 Crore 54 Lakh 99 Thousand 999,"Imadol  Lalitpur Metropolis, Lalitpur",Lalitpur,Land,35499000.0,1283.43,5.0,4.0,27659.47500058437,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '54', 'lakh', '99', 'thousand', '999']",land sale r crore 54 lakh 99 thousand 999,9
Land for Sale - Rs 2 Crore 95 Lakh,"Imadol  Mahalaxmi, Lalitpur",Lalitpur,Land,29500000.0,1475.95,5.0,4.0,19987.126935194283,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '95', 'lakh']",land sale r crore 95 lakh,6
Land for Sale - Rs 3 Crore 89 Lakh 99 Thousand 998 price on call,"Imadol  Kathmandu Metropolis, Kathmandu",Kathmandu,Land,38999000.0,1347.6,5.0,4.0,28939.596319382606,1.2195121951219514,0,0,0,GharGhaderi.com,"['land', 'sale', 'r', 'crore', '89', 'lakh', '99', 'thousand', '998', 'price', 'call']",land sale r crore 89 lakh 99 thousand 998 price call,11
